rental_id,temperature_c,humidity_pct,wind_speed_mps,distance_km,ride_duration_min,bike_age_months,late_return,avg_speed_kmh,speed_outlier,bad_weather,station_zone_공원,station_zone_대학가,station_zone_도심,station_zone_주거,member_type_미상,member_type_연회원,member_type_월회원,member_type_일일권,weather_맑음,weather_미상,weather_비,weather_흐림
R0139,-0.8389093565308171,1.5568154152649643,0.8451096019096547,0.4237366022263004,0.38714458548852054,2.558408870288384,0,-0.027954677415706893,0,1,False,False,True,False,False,False,True,False,False,False,True,False
R0140,0.789500763750842,0.2585322612313656,0.2694115100098077,-0.4200653962116615,-0.33815000105232446,0.2449922563235999,0,-0.18111543941175043,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0141,-0.18754530841815342,-1.7558142818826195,-1.3857205042022518,0.2263795715653929,0.24648139294726565,1.6330422247024703,0,-0.059839611632583264,0,0,False,True,False,False,False,False,False,True,True,False,False,False
R0142,0.4149664360860603,-0.83898545661147,-0.09039979742759652,0.2646426693465892,0.16735834714280998,0.522602249999374,0,-0.00385973240564834,0,0,False,False,True,False,False,True,False,False,False,False,False,True
R0143,-0.08984070120125366,-1.300745959850224,-0.5941356278399625,-0.5771454818397308,-0.1623210103757559,1.3554322310266962,0,-0.3819847975626901,0,0,False,False,False,True,False,False,True,False,False,True,False,False
R0144,1.3920125082550558,1.7642730326620852,1.852581262734386,-0.5086746752839058,-0.28540130384935386,-0.49530106014513103,0,-0.2875654893274793,0,1,False,True,False,False,False,True,False,False,False,False,True,False
R0145,0.284693626463528,-1.4546661275964756,1.1329586478595777,-0.5207577587937572,-0.47441746882666497,-1.1430577120552707,0,-0.19091322997110186,0,0,False,True,False,False,False,False,False,True,True,False,False,False
R0146,-0.31781811804068627,1.7107355830112154,1.2049209093470588,0.8385891360645348,0.8047384383453706,-0.49530106014513103,0,-0.01988524116982327,0,1,False,True,False,False,False,False,True,False,False,False,True,False
R0147,1.2780237998353396,0.5061429658666396,-0.23432432040255835,0.4378335329877938,0.48824625512754727,-0.49530106014513103,0,-0.06054107093782033,0,0,False,True,False,False,False,False,False,True,False,False,False,True
R0148,-0.7737729517195504,-1.0263665303895153,-1.7455318116396559,-0.385829992933749,-0.21506970757872657,-0.7729110538209052,0,-0.2193469223462521,0,0,False,True,False,False,False,True,False,False,False,False,False,True
R0149,-1.7508190238885462,0.07115118745332065,0.05352472554736497,-0.08979444694238765,-0.13594666177427073,1.4479688955852876,0,-0.04501361159829995,0,0,False,True,False,False,False,False,False,True,False,False,False,True
R0150,-0.44809092766321856,-1.0397508928022325,1.9245435242218674,-0.3717330621722556,-0.1623210103757559,-1.1430577120552707,0,-0.23262657499509515,0,0,True,False,False,False,False,False,False,True,False,True,False,False
R0151,0.5126710433029601,-1.3342068658820176,-0.23432432040255835,-0.0756975161808942,-0.05682361596981488,0.05991892720641715,0,-0.08213875242488801,0,0,False,True,False,False,False,True,False,False,True,False,False,False
R0152,0.3009777276663443,-0.9862134431513627,-0.16236205891507743,-0.6053393433627176,-0.5843105879995203,-0.5878377247037224,0,-0.2088073551869296,0,0,True,False,False,False,False,False,True,False,True,False,False,False
R0153,-0.6109319396913845,-0.07607679908657212,-1.0978714582523283,0.11763181997672954,0.14977544807515303,0.8002122436751481,0,-0.07219211893885272,0,0,True,False,False,False,False,False,True,False,True,False,False,False
R0154,-1.148307279384332,1.570199777677681,0.2694115100098077,-0.6516578301504816,-0.5051875421950645,-1.235594376613862,0,-0.32935148056855396,0,1,False,False,False,True,False,True,False,False,False,False,True,False
R0155,-0.4643750288660354,-0.07607679908657212,-0.8100224123024049,0.3512381011671916,0.38714458548852054,1.3554322310266962,0,-0.059481777167066,0,0,False,False,False,True,False,False,False,True,False,False,False,True
R0156,1.3757284070522395,0.04438246262788525,0.12548698703484587,0.19818571004240618,0.2596685672480083,0.6151389145579653,0,-0.0789377740092907,0,0,True,False,False,False,False,False,True,False,True,False,False,False
R0157,1.685126329905755,0.7872145765337075,-0.23432432040255835,-0.3556222841591203,-0.28540130384935386,-1.975887693082593,0,-0.15655730899640943,0,0,False,True,False,False,False,True,False,False,False,False,False,True
R0158,1.1803191926184404,-0.35045622854728115,-0.8100224123024049,-0.4945777445224123,-0.4700217440597508,2.095725547495427,0,-0.16377940242210126,0,0,False,False,False,True,False,False,True,False,True,False,False,False
R0159,-0.9366139637477162,2.025268099710077,0.557260555959731,2.5825808559864325,2.8487504549604785,-1.1430577120552707,1,-0.050283859431212156,0,1,True,False,False,False,False,True,False,False,False,False,True,False
R0160,0.1055685132325453,0.4392211538030521,-0.9539469352773667,0.14783952875135833,-0.008470643533758496,0.3375289208821913,0,0.02967461012627609,0,0,False,False,True,False,False,True,False,False,False,False,False,True
R0161,-0.5295114336773015,0.09122773107239672,-0.6660978893274434,-0.13611293373015168,-0.13155093700735646,-0.7729110538209052,0,-0.08026388955354058,0,0,False,False,True,False,False,False,False,True,False,False,False,True
R0162,-0.13869300480970354,0.6332944087874554,-0.5221733663524817,-0.4643700357477836,-0.43046022115752286,0.8002122436751481,0,-0.16135634549695804,0,0,True,False,False,False,False,True,False,False,False,False,False,True
R0163,0.056716209624095425,1.4497405159632235,-0.37824884337751985,-0.45631464674121597,-0.3777115239545524,-0.49530106014513103,0,-0.19042918965826494,0,0,False,False,False,True,False,False,True,False,False,False,False,True
R0164,-0.8714775589364502,-1.4145130403583228,-0.30628658189003927,0.13374259798986488,-0.100780863638957,1.262895566468105,0,0.08458393240508234,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0165,-0.10612480240407049,-0.07607679908657212,-0.5221733663524817,-0.49256389727077043,-0.4656260192928366,-0.7729110538209052,0,-0.16504366885591182,0,0,True,False,False,False,False,False,True,False,True,False,False,False
R0166,0.8709212697649249,1.1820532677088733,0.7731473404221734,0.11763181997672954,0.009112255533898288,-0.032617737352174214,0,0.0006065396183022485,0,1,False,False,True,False,False,False,True,False,False,False,True,False
R0167,-1.2134436841955984,0.8407520261845773,0.05352472554736497,0.2847811418630084,0.21131559481195208,-0.3102277310279483,0,-0.015219099297614867,0,0,True,False,False,False,False,False,True,False,False,False,False,True
R0168,-0.040988397592803774,0.18491826796141966,-0.6660978893274434,-0.07368366892925232,-0.07001079027055755,0.8002122436751481,0,-0.07354882046729005,0,0,False,False,True,False,False,True,False,False,False,False,False,True
R0169,-0.10612480240407049,0.5329116906920741,0.4852982944722501,-0.6355470521373463,-0.4612302945259223,-1.6057410348482275,0,-0.33247172776834777,0,0,True,False,False,False,False,False,True,False,True,False,False,False
R0170,-1.360000595020948,-1.575125389310933,1.6366944782719437,0.16999184851941926,0.23329421864652314,0.7076755791165568,1,-0.08177222359956388,0,0,False,False,True,False,False,True,False,False,True,False,False,False
R0171,0.056716209624095425,4.126612998506725,-0.9539469352773667,-0.43416232697315493,-0.43485594592443705,1.1703589019095135,0,-0.12500079696844585,0,0,False,True,False,False,False,False,True,False,True,False,False,False
R0172,0.007863906015645536,1.837887025932031,1.852581262734386,-0.4945777445224123,-0.18869535897724124,0.522602249999374,0,-0.3132116813542779,0,1,False,False,True,False,False,False,True,False,False,False,True,False
R0173,-1.034318570964616,-1.5550488456918568,-0.8819846737898859,0.031036388156127297,-0.14034238654118483,-1.235594376613862,0,0.04336644484031288,0,0,True,False,False,False,True,False,False,False,True,False,False,False
R0174,-1.2134436841955984,2.2193413546944805,0.9170718633971352,-0.23881914356388925,10.681931989601605,-0.3102277310279483,0,-0.5526434810414571,0,0,False,True,False,False,False,False,False,True,False,True,False,False
R0175,0.3498300312747942,-1.2940537786438655,1.852581262734386,-0.09382214144567148,0.04867377843612613,-0.8654477183794965,0,-0.14409296795276502,0,0,False,True,False,False,False,False,True,False,True,False,False,False
R0176,-0.49694323127166845,-0.7319105573097299,0.9170718633971352,-0.08173905793581998,-0.23704833141329762,0.4300655854407826,0,0.034793785912565454,0,0,False,True,False,False,False,False,False,True,True,False,False,False
R0177,0.21955722165226133,-0.7452949197224475,-1.7455318116396559,-0.15423755899492886,-0.21946543234564067,-0.4027643955865397,0,-0.03619080318569106,0,0,False,True,False,False,False,True,False,False,True,False,False,False
R0178,-0.6272160408942012,-0.3638405909599984,0.12548698703484587,-0.019309793134920553,-0.15792528560884178,-0.032617737352174214,0,0.020375635928622817,0,0,False,False,True,False,False,False,False,True,True,False,False,False
R0179,-1.2134436841955984,-0.5712982083571199,0.8451096019096547,-0.2770822413450856,-0.26781840478169705,-1.235594376613862,0,-0.10154493957538659,0,0,False,True,False,False,False,False,True,False,True,False,False,False
R0180,-0.25268171322941957,0.23845571761228948,-0.8819846737898859,0.020967151897917584,0.12779682424058197,-0.4027643955865397,0,-0.11391398212799413,0,0,True,False,False,False,False,True,False,False,True,False,False,False
R0181,0.07300031082691225,0.17153390554870196,-2.10534311907706,-0.22069451829911205,-0.2897970286162681,-0.5878377247037224,0,-0.037604692024668575,0,0,False,False,True,False,False,True,False,False,False,False,False,True
R0182,0.2684095252607112,-1.0196743491831566,-0.738060150814924,0.10152104196359421,0.17175407190972408,-0.7729110538209052,0,-0.09027685456414751,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0183,-0.15497710601252038,4.394300246761076,0.4852982944722501,0.7278275372242295,0.730011117307829,-0.21769106646935696,0,-0.03373824777140818,0,0,False,True,False,False,False,True,False,False,False,False,False,True
R0184,-1.0994549757758822,1.3761265226932777,0.2694115100098077,0.10957643097016188,0.24648139294726565,-0.7729110538209052,0,-0.11645906855363229,0,1,False,False,False,True,False,False,False,True,False,False,True,False
R0185,0.480102840897327,0.3388384357076708,0.3413737714972886,-0.39791307644360047,-0.29858847815009654,0.15245559176500853,0,-0.18518337488538847,0,0,False,True,False,False,False,True,False,False,False,False,False,True
R0186,-2.6301604888406422,1.456432697169583,1.34884543232202,0.19617186279076412,0.13658827377441035,0.4300655854407826,0,-0.024327543892256494,0,1,True,False,False,False,False,False,False,True,False,False,True,False
R0187,0.903489472170558,-0.8523698190241876,-0.5941356278399625,-0.48853620276748655,-0.5315618907965498,1.4479688955852876,0,-0.09808358557722693,0,0,False,True,False,False,False,False,False,True,True,False,False,False
R0188,-0.5457955348801183,-0.18984387959467114,0.3413737714972886,0.29686422537285984,0.2508771177141799,0.4300655854407826,0,-0.027666930076706422,0,0,False,False,True,False,False,False,True,False,True,False,False,False
R0189,2.0433765563677193,0.17822608675506033,-0.738060150814924,-0.2529160743253826,-0.2018825332779839,-0.032617737352174214,0,-0.123970825842398,0,0,False,True,False,False,False,True,False,False,False,False,False,True
R0190,0.4149664360860603,-0.14299861115015966,-2.177305380564541,0.1619364595128516,0.05746522796995468,2.743482199405567,0,-0.001255350354615903,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0191,0.8546371685621087,-0.07607679908657212,-0.30628658189003927,-0.5348546895552506,-0.6238721109017482,0.8002122436751481,0,-0.04942683794595345,0,0,True,False,False,False,False,False,True,False,True,False,False,False
R0192,1.1314668890099906,0.23176353640593017,-2.10534311907706,0.07131333318896543,-0.03484499213524383,-0.21769106646935696,0,-0.001335866449927535,0,0,False,False,True,False,False,False,False,True,False,False,False,True
R0193,0.44753463849169395,0.5329116906920741,-0.8100224123024049,-0.4965915917740542,-0.351337175353067,-0.12515440191076557,0,-0.2450372541224724,0,0,False,True,False,False,False,True,False,False,False,True,False,False
R0194,-0.8226252553280002,-1.093288342453103,-0.738060150814924,-0.10993291945880672,-0.021657817834501162,0.3375289208821913,0,-0.12179680919345287,0,0,False,True,False,False,False,False,True,False,True,False,False,False
R0195,0.08928441202972849,-0.5779903895634787,0.9890341248846158,-0.3012484083647886,-0.3029842029170107,0.6151389145579653,0,-0.09770213023865423,0,0,False,False,True,False,False,False,False,True,True,False,False,False
R0196,1.2780237998353396,-0.1095377051183659,0.9890341248846158,-0.3556222841591203,-0.5271661660296355,-0.5878377247037224,0,0.07171959183596065,0,0,True,False,False,False,False,False,True,False,False,False,False,True
R0197,1.5874217226888554,-0.042615893054778364,0.2694115100098077,-0.49860543902569615,-0.1623210103757559,-0.4027643955865397,0,-0.3248772418750802,0,0,True,False,False,False,False,False,True,False,False,False,False,True
R0198,-0.040988397592803774,-0.6114512955952724,0.557260555959731,-0.4583284939928579,-0.4612302945259223,0.522602249999374,0,-0.1293564579954669,0,0,False,False,True,False,False,False,False,True,True,False,False,False
R0199,-0.9203298625449,1.322589073042408,1.34884543232202,0.3190165451409209,0.34318733781937844,-0.9579843829380879,0,-0.05653156683595885,0,1,False,False,True,False,False,False,True,False,False,False,True,False
R0200,1.0826145854015408,-1.0196743491831566,-0.01843753594011562,-0.20861143478926056,-0.2766098543155255,-1.1430577120552707,0,-0.03763721898865037,0,0,False,False,False,True,False,False,True,False,True,False,False,False
R0201,-0.13869300480970354,0.2518400800250072,-0.30628658189003927,1.1688600853338087,0.5805564752327458,2.095725547495427,0,0.18698712237583665,0,0,True,False,False,False,False,False,True,False,False,True,False,False
R0202,-0.6760683445026512,-0.07607679908657212,1.1329586478595777,-0.1703483370080642,-0.01286636830067277,-0.4027643955865397,0,-0.1631390596828985,0,0,False,False,True,False,False,False,True,False,False,False,False,True
R0203,0.4149664360860603,-1.3074381410565827,0.4852982944722501,-0.13812678098179354,-0.1930910837441555,-0.49530106014513103,0,-0.04238258200396842,0,0,False,True,False,False,False,False,False,True,True,False,False,False
R0204,0.675512055331126,-0.7988323693733174,-0.30628658189003927,0.36734887918032694,0.3256044387517215,-0.12515440191076557,0,-0.02741802083557711,0,0,False,False,True,False,False,False,False,True,True,False,False,False
R0205,-0.057272498795620595,0.7336771268828367,0.4133360329847692,0.31297500338599515,0.2596685672480083,-0.21769106646935696,0,-0.02388646418931989,0,0,False,False,True,False,False,False,True,False,False,False,False,True
R0206,2.3039221756127852,-1.3342068658820176,0.2694115100098077,-0.03743441839969793,-0.09638513887204272,-1.4206677057310448,0,-0.03391938161134137,0,0,False,False,True,False,False,False,True,False,True,False,False,False
R0207,-0.02470429638998753,0.057766825040602945,1.7806190012469054,-0.3012484083647886,-0.1623210103757559,-1.1430577120552707,0,-0.18137620450621447,0,0,True,False,False,False,False,False,True,False,True,False,False,False
R0208,-0.49694323127166845,-1.2739772350247889,1.4927699552969818,-0.21465297654418625,-0.13594666177427073,1.6330422247024703,0,-0.13296290809796832,0,0,False,False,True,False,False,False,True,False,True,False,False,False
R0209,0.02414800721846236,0.4726820598348459,-0.5941356278399625,-0.49256389727077043,-0.14913383607501338,0.8002122436751481,0,-0.32466805668941134,0,0,True,False,False,False,False,True,False,False,False,False,False,True
R0210,1.8153991395282874,-0.5110685774998911,-1.24179598122729,0.5828305351060116,0.37395741118777787,-0.8654477183794965,0,0.047320253935076176,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0211,1.1151827878071738,0.2652244424377239,-0.5941356278399625,-0.4200653962116615,-0.4480431202251797,-0.8654477183794965,0,-0.0978629089350774,0,0,False,False,False,True,False,True,False,False,False,False,False,True
R0212,-0.44809092766321856,-1.0330587115958738,0.12548698703484587,-0.43819002147643876,-0.47441746882666497,-0.3102277310279483,0,-0.09381128578521278,0,0,False,False,True,False,False,True,False,False,True,False,False,False
R0213,-0.057272498795620595,0.19161044916777803,0.05352472554736497,-0.22673606005403774,-0.25463123048095443,0.4300655854407826,0,-0.06905136653603922,0,0,False,True,False,False,False,True,False,False,False,False,False,True
R0214,-0.5295114336773015,-1.1602101545166905,-0.37824884337751985,-0.3556222841591203,-0.3205671019846676,-0.49530106014513103,0,-0.13375728884054597,0,0,False,False,True,False,False,True,False,False,True,False,False,False
R0215,1.147750990212807,-0.3839171345790749,-1.3857205042022518,-0.16833448975642223,-0.3689200744207239,-0.12515440191076557,0,0.08410387497791313,0,0,False,True,False,False,False,True,False,False,True,False,False,False
R0216,-0.6923524457054674,-0.3103031413091285,0.05352472554736497,-0.34958074240419457,10.383022705451438,1.262895566468105,0,-0.5576119859335605,0,0,True,False,False,False,False,False,False,True,True,False,False,False
R0217,-0.9854662673561662,-1.5885097517236506,0.4852982944722501,-0.3274284226361334,-0.16671673514267019,0.4300655854407826,0,-0.19833829623712895,0,0,True,False,False,False,False,False,False,True,False,False,False,True
R0218,-0.44809092766321856,-2.1372686106450685,-0.37824884337751985,-0.3576361314107621,-0.38650297348838075,-0.8654477183794965,0,-0.0857413861780747,0,0,False,True,False,False,False,False,True,False,True,False,False,False
R0219,-0.6109319396913845,-1.0129821679767976,0.12548698703484587,-0.42409309071494533,-0.21506970757872657,-0.032617737352174214,0,-0.2490872851225582,0,0,False,False,False,True,False,True,False,False,True,False,False,False
R0220,1.2128873950240735,-0.16307515476923573,-0.09039979742759652,-0.2468745325704569,-0.3645243496538097,-0.21769106646935696,0,0.003459825550826025,0,0,False,False,True,False,False,False,True,False,True,False,False,False
R0221,-1.0506026721674329,-0.0961533427056482,0.557260555959731,0.19415801553912226,0.2992300901502363,0.522602249999374,0,-0.09643192328649985,0,0,False,False,False,True,False,False,True,False,True,False,False,False
R0222,-0.31781811804068627,0.4459133350094105,-0.01843753594011562,0.44186122749107776,0.3343958882855499,-0.032617737352174214,1,0.0025619383692626744,0,0,False,False,False,True,False,True,False,False,True,False,False,False
R0223,-0.040988397592803774,1.0348252811689806,-0.09039979742759652,-0.23277760180896354,0.00032080600006989703,0.4300655854407826,0,-0.2066632226679928,0,1,False,False,False,True,False,False,True,False,False,False,True,False
R0224,-0.2689658144322364,0.9277503818672409,1.34884543232202,-0.2670130050868761,-0.22386115711255494,2.003188882936836,0,-0.12168059024242203,0,0,True,False,False,False,False,False,True,False,True,False,False,False
R0225,0.43125053728887713,-0.8657541814369049,0.7731473404221734,0.2203380298104671,0.03548660413538362,-1.3281310411724534,0,0.04555168827442091,0,0,False,False,False,True,False,True,False,False,True,False,False,False
R0226,-0.2363976120266033,0.5529882343111511,0.7011850789346928,-0.043475960154623544,-0.22825688187946908,0.522602249999374,1,0.05781788051732807,0,0,False,False,False,True,False,False,True,False,False,False,False,True
R0227,-0.1712612072153366,0.8675207510100118,0.6292228174472115,-0.14215447548507737,-0.31177565245083916,-0.7729110538209052,0,0.05025234963563636,0,0,True,False,False,False,False,False,True,False,True,False,False,False
R0228,0.07300031082691225,-1.983348442898817,1.060996386372097,-0.12402985022030018,-0.3645243496538097,-1.513204370289636,0,0.12213058138079327,0,0,False,False,True,False,False,False,True,False,True,False,False,False
R0229,0.594091549317043,-0.08946116149928983,-0.8100224123024049,0.053188707924188235,0.2069198700450378,-1.513204370289636,0,-0.1291170965664416,0,0,False,True,False,False,False,False,False,True,False,False,False,True
R0230,-0.15497710601252038,2.366569341234373,0.8451096019096547,-0.3294422698877754,-0.12715521224044232,-0.8654477183794965,0,-0.21763640772102782,0,1,False,False,True,False,False,False,False,True,False,False,True,False
R0231,-1.6042621130631967,0.700216220851043,-2.177305380564541,0.11561797272508767,-0.004074918766844377,0.05991892720641715,0,0.007280564698800198,0,0,False,True,False,False,False,False,True,False,False,False,False,True
R0232,1.2943079010381566,1.0281330999626224,-1.3857205042022518,-0.23076375455732157,0.09702675087218252,-1.235594376613862,0,-0.2394400353283107,0,0,False,True,False,False,False,False,False,True,False,False,False,True
R0233,0.7569325613452089,-0.7586792821351652,0.557260555959731,-0.45228695223793214,-0.2590269552478687,-0.9579843829380879,0,-0.2519124286982279,0,0,False,False,True,False,False,True,False,False,True,False,False,False
R0234,-1.669398517874463,0.3923758853585406,1.060996386372097,0.7681044822570678,0.5453906770974323,0.6151389145579653,0,0.04856895303265702,0,0,False,False,True,False,False,False,True,False,True,False,False,False
R0235,1.2128873950240735,-0.1095377051183659,1.34884543232202,-0.2952068666098629,-0.3073799276839249,2.373335541171201,0,-0.08918296101053068,0,0,False,False,True,False,False,False,False,True,True,False,False,False
R0236,0.9197735733733748,-1.0665196176276674,0.7731473404221734,0.0008286793814985154,0.00032080600006989703,0.522602249999374,0,-0.06498763091039018,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0237,-0.25268171322941957,-1.7156611946444669,-0.8819846737898859,0.05117486067254637,-0.08319796457130021,0.4300655854407826,0,0.016734471333156052,0,0,False,True,False,False,False,False,False,True,True,False,False,False
R0238,-1.7182508214829126,2.1457273614245342,1.060996386372097,0.05117486067254637,0.22010704434578046,-0.12515440191076557,0,-0.13511409613713068,0,1,False,True,False,False,False,False,True,False,False,False,True,False
R0239,-0.35038632044631934,-0.07607679908657212,-0.37824884337751985,-0.4603423412444998,-0.2722141295486112,1.4479688955852876,0,-0.25249007262556816,0,0,False,False,False,True,False,True,False,False,True,False,False,False
R0240,2.3039221756127852,0.07784336865967902,0.7731473404221734,-0.4019407709468843,-0.5007918174281503,0.3375289208821913,0,-0.02184851130688099,0,0,True,False,False,False,False,False,True,False,True,False,False,False
R0241,0.5289551445057769,-0.8256010941987527,1.2768831708345394,0.3210303923925628,0.46187190652606197,1.3554322310266962,0,-0.09912560991674262,0,0,False,False,False,True,False,True,False,False,True,False,False,False
R0242,1.2454555974297066,0.12468863710419048,-1.6016072886646944,-0.35159458965583645,-0.33815000105232446,0.2449922563235999,0,-0.11768934489674437,0,0,False,True,False,False,False,False,True,False,True,False,False,False
R0243,-2.6301604888406422,1.0549018247880577,1.4208076938095013,-0.46638388299942557,-0.47441746882666497,-1.0505210474966793,0,-0.12696804721454072,0,1,True,False,False,False,False,False,False,True,False,False,True,False
R0244,-1.7833872262941792,-0.15638297356287736,-0.5941356278399625,-0.3254145753844916,-0.16671673514267019,-0.032617737352174214,0,-0.19686608482231327,0,0,True,False,False,False,False,False,True,False,True,False,False,False
R0245,0.43125053728887713,-0.4709154902617385,2.0684680471968284,-0.31735918637792393,-0.3161713772177534,0.8002122436751481,0,-0.10246905887366542,0,0,False,False,False,True,False,False,True,False,True,False,False,False
R0246,-0.040988397592803774,-0.03592371184841951,0.3413737714972886,-0.40999615995345196,-0.3777115239545524,0.522602249999374,0,-0.1447046672492073,0,0,False,False,False,True,False,False,True,False,True,False,False,False
R0247,-1.1645913805871488,-1.120057067278538,0.6292228174472115,0.4176950604713748,0.26846001678183673,1.9106522183782446,1,0.022037237800356796,0,0,False,True,False,False,False,False,True,False,True,False,False,False
R0248,-1.701966720280096,0.13138081831054885,-0.8100224123024049,-0.4140238544567358,-0.28100557908243967,0.7076755791165568,0,-0.2089215518794835,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0249,-0.4155227252575855,2.0587290057418706,0.7011850789346928,0.4821381725239159,0.6992410439394297,-0.3102277310279483,0,-0.11063766022784485,0,1,False,True,False,False,False,True,False,False,False,False,True,False
R0250,-1.7508190238885462,1.0348252811689806,0.7011850789346928,-0.21465297654418625,-0.3205671019846676,3.4837755158742976,0,-0.006656370028121984,0,1,False,False,True,False,False,False,False,True,False,False,True,False
R0251,0.5452392457085932,2.366569341234373,0.1974492485223268,-0.5106885225355476,-0.5271661660296355,0.4300655854407826,0,-0.1318886761645243,0,1,True,False,False,False,True,False,False,False,False,False,True,False
R0252,0.43125053728887713,0.2986853484695177,-1.4576827656897329,-0.5207577587937572,-0.29419275338318235,0.4300655854407826,0,-0.2942396577586505,0,0,False,False,False,True,False,False,True,False,True,False,False,False
R0253,0.9360576745761917,-1.4479739463901167,-1.5296450271772133,0.31096115613435327,0.13219254900749625,-0.032617737352174214,0,0.03924636722338919,0,0,False,True,False,False,False,False,False,True,True,False,False,False
R0254,-1.3762846962237645,1.1419001804707212,1.060996386372097,-0.44020386872808065,-0.2106739828118123,1.262895566468105,0,-0.2634521039552643,0,1,False,False,False,True,False,False,True,False,False,False,True,False
R0255,0.6429438529254929,-0.8657541814369049,0.9170718633971352,0.39554274070331363,0.4970377046613758,-1.0505210474966793,0,-0.08067968575484753,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0256,-1.4902734046434807,-0.27684223527733476,0.2694115100098077,0.34922425391554973,0.22889849387960887,-1.4206677057310448,0,0.00819958152138215,0,0,False,False,True,False,True,False,False,False,True,False,False,False
R0257,0.9197735733733748,0.0644590062469618,1.9245435242218674,-0.5630485510782374,-0.5051875421950645,-1.6057410348482275,0,-0.21839036097040612,0,0,False,True,False,False,False,True,False,False,False,False,False,True
R0258,-0.008420195187170708,-0.10284552391200705,0.3413737714972886,0.0008286793814985154,0.03988232890229774,3.021092193081341,0,-0.08512396929002858,0,0,False,False,True,False,False,False,True,False,True,False,False,False
R0259,-1.0668867733702492,-0.1965360608010295,-0.5221733663524817,0.40762582421316507,0.24648139294726565,0.2449922563235999,0,0.028018166348354957,0,0,True,False,False,False,False,False,False,True,True,False,False,False
R0260,-0.5620796360829351,-1.8495048187716419,-0.5941356278399625,-0.27305454684180175,-0.28540130384935386,-0.032617737352174214,0,-0.08588184329149008,0,0,False,False,False,True,False,False,True,False,True,False,False,False
R0261,-1.7833872262941792,-0.5244529399126089,-0.01843753594011562,-0.5308269950519667,-0.496396092661236,0.7076755791165568,0,-0.18542298700715462,0,0,True,False,False,False,False,False,False,True,True,False,False,False
R0262,0.903489472170558,-1.0799039800403851,1.4927699552969818,-0.619436274124211,-0.619476386134834,-0.21769106646935696,0,-0.1954477348007225,0,0,True,False,False,False,True,False,False,False,True,False,False,False
R0263,0.480102840897327,-0.31699532251548734,-0.23432432040255835,-0.48652235551584466,-0.5799148632326061,-0.5878377247037224,0,-0.03634650616515293,0,0,False,False,True,False,False,True,False,False,True,False,False,False
R0264,-1.7345349226857296,-1.7691986442953367,1.564732216784463,-0.571103940084805,-0.43046022115752286,-0.032617737352174214,0,-0.27683660887510325,0,0,False,False,True,False,False,False,True,False,True,False,False,False
R0265,-1.7996713274969958,2.2795709855517092,3.6516377999214074,-0.5348546895552506,-0.38210724872146656,-0.4027643955865397,0,-0.2656378430452858,0,1,False,False,False,True,False,False,True,False,False,False,True,False
R0266,0.8709212697649249,0.606525683962021,-1.6735695501521752,1.5353802851326368,1.3366211351419903,-0.032617737352174214,1,0.029396327571585237,0,0,False,False,False,True,False,True,False,False,True,False,False,False
R0267,0.9686258769818248,0.5195273282793573,-1.313758242714771,0.2888088363662922,0.022299429834640956,-0.49530106014513103,0,0.09445097741815202,0,0,False,True,False,False,False,True,False,False,False,False,False,True
R0268,-2.5975922864350087,0.23176353640593017,1.4208076938095013,0.09749334746031048,-0.021657817834501162,0.8002122436751481,0,0.006886624335508538,0,0,False,False,False,True,False,False,False,True,False,False,False,True
R0269,-0.9040457613420831,1.7843495762811612,1.9245435242218674,0.5506089790797412,0.9761717042550249,0.7076755791165568,0,-0.15685170940164772,0,1,True,False,False,False,False,False,False,True,False,False,True,False
R0270,-0.12240890360688672,-0.30361096010276967,-1.7455318116396559,-0.2408329908155312,-0.47441746882666497,0.3375289208821913,0,0.1382860442200831,0,0,False,False,True,False,False,True,False,False,True,False,False,False
R0271,-0.8389093565308171,-0.015847168229343442,-0.23432432040255835,-0.3254145753844916,-0.6458507347363193,0.15245559176500853,0,0.3584481866056116,0,0,False,True,False,False,False,False,False,True,True,False,False,False
R0272,-0.040988397592803774,-0.8791385438496226,0.8451096019096547,0.27068421110151497,0.031090879368469347,1.1703589019095135,0,0.0778933716166643,0,0,True,False,False,False,False,False,False,True,True,False,False,False
R0273,0.984909978184641,-0.07607679908657212,2.2843548316592717,-0.3012484083647886,-0.23704833141329762,0.05991892720641715,0,-0.14086978319843468,0,0,True,False,False,False,False,True,False,False,True,False,False,False
R0274,-0.040988397592803774,0.09791991227875509,-2.177305380564541,-0.08979444694238765,-0.17111245990958446,-0.032617737352174214,0,-0.02157691267131957,0,0,True,False,False,False,False,True,False,False,True,False,False,False
R0275,-0.8226252553280002,0.41914461018397603,-0.8819846737898859,0.6069967021257145,0.5717650256989173,0.4300655854407826,1,-0.02390835229023728,0,0,False,False,False,True,False,False,True,False,False,False,False,True
