batch_id,shift,quality_issue,fruit_weight_g,humidity_pct,nutrient_ec,soil_moisture_pct,sugar_brix,temperature_c,worker_experience_years,sensor_range_error,temperature_outlier,ec_outlier,weight_outlier,moisture_gap,temp_humidity_index,weight_sugar_score,greenhouse_zone_A동,greenhouse_zone_B동,greenhouse_zone_C동,greenhouse_zone_D동,irrigation_method_미상,irrigation_method_분무,irrigation_method_수경,irrigation_method_점적
B0108,1,0,0.7091889239890574,2.3938291432822725,-0.10129874120776133,-0.035655210933546115,0.6307462575141,-0.18230207278523933,-0.7216527387285498,0,0,0,0,-1.0706150018921687,1.311104099829878,0.9030433834509176,0,0,0,1,0,0,0,1
B0109,0,0,0.7911836629685465,0.03293060272899906,-0.39045424096405135,-0.4152822964014768,-1.073666351956991,-0.8320916391484657,0.5251818360380548,0,0,0,0,-0.4796455745540573,-0.6032281785786677,0.24636314538277457,0,0,1,0,0,0,0,1
B0110,1,0,-0.3538142992093254,0.7398663239116172,-0.6976819594551096,-0.5251743474579831,1.0700278578932467,1.1172770599412136,-0.222918908821908,0,0,0,0,-0.30857547716670924,1.3519741170976425,0.05319426565059748,0,0,1,0,0,0,0,1
B0111,1,0,-0.7140054740120826,-0.36722169228003027,0.025206789935616127,0.3639522474537489,1.1051703859235777,0.3050401019871805,-1.7191203985418335,0,0,0,0,-0.6973711530470453,-0.012960192701316422,-0.2866440883684814,1,0,0,0,0,0,0,1
B0112,1,0,0.732615992268911,-0.5806362496181804,-0.31816536602497913,-0.19549819428846427,-0.07210430309253565,0.17508218871453568,0.5251818360380548,0,0,0,0,-0.8217857693287535,-0.2410590728578981,0.6253828453003365,0,0,1,0,0,0,0,1
B0113,0,0,-0.5178037771683043,0.03293060272899906,-0.4446708971683558,-1.8438789601360561,-0.7398123356688386,-1.3519232922390463,-0.47228582377522893,0,0,0,0,1.7442656914814643,-0.9909410450917913,-0.7171948184247274,0,0,0,1,0,0,0,1
B0114,0,0,-0.23667895781005457,-0.6740051184536191,-0.4085264596988195,-0.5951056526757593,0.10360833705912402,-0.799602160830304,-0.47228582377522893,0,0,0,0,-0.19971268792021585,-0.972335522028171,-0.17796319701481275,0,1,0,0,0,1,0,0
B0115,1,0,0.8702500184130547,1.4334636352606018,0.27821785222236944,0.8334910110588208,1.4038818741813974,0.6949138418051173,0.026448006131412915,0,0,0,0,0.0335647176079869,1.4816604810123335,1.392373472434673,0,1,0,0,0,1,0,0
B0116,0,0,-0.33038723092947087,-0.6206514791190829,1.9589341945558063,-1.3543598236116199,-0.14238935915319922,-0.37723894269420655,-0.7216527387285498,0,0,1,0,0.9822261667560059,-0.6496211711528881,-0.34914119770767765,1,0,0,0,0,0,0,1
B0117,1,0,-0.6642229539173928,0.6998510944107146,0.3324345084266743,0.3040111286956538,0.7010313135747634,-0.37723894269420655,-0.9710196536818708,0,0,0,0,-0.7906821152583273,0.1295325702052163,-0.3700824453375706,1,0,0,0,0,1,0,0
B0118,0,0,0.5774116649148777,0.7532047337452508,0.8023121955306455,-0.47522341515957117,1.1051703859235777,-0.47470737764869075,2.0213833257579803,0,0,0,0,-0.3863346123427765,0.08272535448301103,0.9757762340519036,0,0,1,0,0,1,0,0
B0119,1,0,-0.32745884739448927,-0.5006057906163734,-0.6434653032508051,0.21409945055851326,-0.581670959532346,-0.7671126825121423,0.7745487509913757,0,0,0,0,-0.930648558575247,-0.8530047368130834,-0.5006808149326917,0,0,0,1,0,0,0,1
B0120,0,0,-0.1488274517606015,-1.4476328888044097,0.7300233205915728,0.08422702658264267,0.3496060332714457,-0.799602160830304,0.2758149210847338,0,0,0,0,-1.1328223100330213,-1.4027824099749884,-0.00890647938014673,1,0,0,0,0,0,1,0
B0121,0,0,11.145947842664084,0.19299152073261117,1.3625509763084578,0.23407982347787828,0.1563221291046205,-0.5071968559668526,0.7745487509913757,0,0,0,1,-0.8995449045048196,-0.2681216518595258,10.19758823450172,0,0,0,1,0,0,0,1
B0122,0,0,1.0810936329317418,1.64687819259875,-1.149487427824313,-0.19549819428846427,-2.690222641352251,-1.5793496404661753,0.2758149210847338,0,0,0,0,-0.8217857693287535,-0.3628061597695595,-0.24493775502356305,0,0,1,0,0,1,0,0
B0123,1,0,-0.4211671205139056,-0.20716077427641816,0.8384566330001817,2.342009166470859,0.05089454501362596,-0.052344159512593344,-0.222918908821908,0,0,0,0,2.3818905999252156,-0.16953654263930903,-0.36327452133591404,0,0,1,0,0,0,1,0
B0124,0,0,-0.3450291486043797,0.04626901256263261,0.6396622269177324,-0.4652332286998887,-0.493814639456517,-0.14981259446707754,0.2758149210847338,0,0,0,0,-0.4018864393779901,-0.08624317129883874,-0.4850244247488279,0,0,1,0,0,0,0,1
B0125,0,0,-0.424095504048888,-0.7006819381208881,1.3806231950432262,0.7235989600023138,-2.2157985129427717,-0.11732311614891576,-0.222918908821908,0,0,0,0,-0.13750537977936228,-0.5181743588592642,-1.1456646358615992,1,0,0,0,0,0,1,0
B0126,0,0,-0.4592361064686689,1.2867411270906233,0.6577344456525002,1.5627746226156338,1.2808830260752375,0.07761375376005149,-1.7191203985418335,0,0,0,0,1.1688480911785677,0.8604983520145006,0.02240997102747379,0,0,1,0,0,0,0,1
B0127,1,0,-0.44459418879376006,0.03293060272899906,0.11556788360945648,0.8534713839781845,0.06846580902879146,-0.44221789933052896,1.0239156659446966,0,0,0,0,0.06466837167841201,-0.3124435286938249,-0.3783950856953888,0,1,0,0,0,0,1,0
B0128,1,0,-0.5002334759584138,1.9269847991050717,0.820384414265414,0.22408963701819506,0.9118864817567541,0.20757166703269747,1.2732825808980175,0,0,0,0,-0.9150967315400343,1.3780011382293123,-0.14311249819016073,0,0,0,1,0,1,0,0
B0129,1,0,0.15279605234252114,-0.6606667086199856,-0.8603319280680229,-0.5651350932967124,0.3144635052411131,1.2472349732138595,0.7745487509913757,0,0,0,0,-0.24636816902585573,0.4486224685356388,0.25615481181750255,0,0,1,0,0,0,0,1
B0130,1,0,-0.33331561446445246,0.2863603895680498,-0.4085264596988195,-1.6640556038617738,1.2281692340297394,0.11010323207821326,1.7720164108046594,0,0,0,0,1.4643328048476227,0.2588737481632524,0.12860624537352924,0,1,0,0,0,0,0,1
B0131,0,0,0.059087779223104,0.33971402890258784,-0.19165983488160168,-0.18550800782878174,-0.12481809513803371,-1.1244969440119172,-0.7216527387285498,0,0,0,0,-0.8373375963639672,-0.658561487430211,0.003582666375991149,0,1,0,0,0,1,0,0
B0132,0,0,0.5510562131000416,0.2730219797344163,0.06135122740515243,0.20410926409883004,-1.3196640481693127,-0.5396863342850132,-1.7191203985418335,0,0,0,0,-0.9462003856104617,-0.24658204816435222,-0.05278914638165958,0,0,0,1,0,1,0,0
B0133,1,0,-0.2923182449747084,0.4864365370725645,-0.8964763655375592,-0.44525285578052365,-0.493814639456517,0.5974454068506331,-0.7216527387285498,0,0,0,0,-0.4329900934484175,0.7657793255088017,-0.43950858999489634,1,0,0,0,0,1,0,0
B0134,0,0,-0.4270238875838696,1.4868172745951378,-0.010937647533920177,-0.5451547203773474,-0.9330962398356638,8.264962289936705,-0.47228582377522893,0,1,0,0,-0.27747182309628304,8.040435287597,-0.7068489759661455,0,0,1,0,0,0,1,0
B0135,0,0,0.3080003796965544,1.540170913929676,0.5854455707134276,-1.3643500100713024,0.29689224122594765,-0.8645811174666264,0.026448006131412915,0,0,0,0,0.9977779937912197,0.20336784633338278,0.392159150175124,0,0,0,1,0,1,0,0
B0136,1,0,-0.7052203234071377,0.15297629123170672,-0.22780427235113798,-0.035655210933546115,-0.10724683112286665,0.07761375376005149,0.026448006131412915,0,0,0,0,-1.0706150018921687,0.15045083917841273,-0.6708201943358154,0,0,0,1,0,0,0,1
B0137,1,0,-1.030270895790114,-0.24717600377732263,-1.2217763027633854,-0.8148897547887718,-1.917087024684952,0.2400611453508581,-1.7191203985418335,0,0,0,0,0.14242750685448033,0.01738165288851853,-1.5048037296783663,0,1,0,0,0,0,0,1
B0138,1,0,-0.186896437715364,-0.3405448726127613,-0.4808153346378921,0.8834419433572327,1.0348853298629141,-0.24728102942156174,-1.4697534835885127,0,0,0,0,0.1113238527840541,-0.3912840011934666,0.20326219687848765,0,1,0,0,0,0,0,1
B0139,1,0,-0.18982482125034644,-0.4739289709491044,-1.7097262086021252,0.39392280683279574,-1.3020927841541472,1.539640278077311,-0.47228582377522893,0,0,0,0,-0.6507156719414054,0.7892519705612349,-0.6425608871591286,0,1,0,0,0,0,0,1
B0140,1,0,-0.5997985161477942,-0.20716077427641816,1.3625509763084578,-2.15357474038621,0.17389339311978602,1.312213929850182,0.7745487509913757,0,0,0,0,2.2263723295730813,0.8221136736346413,-0.4836922002676418,0,0,1,0,0,1,0,0
B0141,1,0,-0.022906959756385056,-0.1938223644427846,0.5673733519786599,-0.22546875366751182,0.45503361736244025,-1.1244969440119172,1.0239156659446966,0,0,0,0,-0.7751302882231125,-0.9416139718860169,0.14668486188682284,0,0,1,0,0,1,0,0
B0142,0,0,0.6271941850095675,-2.1945838394879313,0.4047233833657469,0.3539620609940657,0.19146465713495306,0.7274033201232779,-1.2203865686351918,0,0,0,0,-0.7129229800822601,-0.9504162137806789,0.64161176170752,0,1,0,0,0,0,1,0
B0143,1,0,-0.1810396706454008,0.6198206354089076,-1.2579207402329218,-0.7149878901919481,-0.7925261277143367,0.4349980152598265,0.026448006131412915,0,0,0,0,-0.013090763497654093,0.7260829404936587,-0.451355478769746,0,0,1,0,0,0,0,1
B0144,1,0,0.7560430605487656,0.5397901764071025,-1.6555095523978207,-0.30539024534497056,-2.1806559849124407,-1.2219653789664013,0.026448006131412915,0,0,0,0,-0.6507156719414054,-0.6290480881363436,-0.2565130608463257,1,0,0,0,0,0,0,1
B0145,1,0,0.023947176803323096,-0.20716077427641816,-0.8241874905984866,1.472862944478492,0.5604612014534364,0.2400611453508581,-0.9710196536818708,0,0,0,0,1.0288816478616458,0.042959932276537556,0.22995072698093827,0,1,0,0,0,0,1,0
B0146,1,0,0.4485627893756797,2.0470304876077794,-0.02900986626868873,0.5437756037280314,1.8607347385757114,0.4349980152598265,1.7720164108046594,0,0,0,0,-0.4174382664132038,1.6605358437501367,1.1567642513789613,0,0,1,0,0,0,1,0
B0147,1,1,-0.17811128711041918,-0.1938223644427846,-0.5531042095769647,-0.97473273814369,2.1770174908486966,-0.11732311614891576,-1.2203865686351918,0,0,0,0,0.3912567394178956,-0.20861159293247605,0.6247405883190483,0,1,0,0,0,0,0,1
B0148,1,1,0.26700301020681033,-1.5543401674734847,0.16978453981376054,-0.40529210994179427,0.859172689711256,-0.6371547692394974,-0.9710196536818708,0,0,0,0,-0.495197401589271,-1.361532688154905,0.5755877440310783,0,0,1,0,0,0,0,1
B0149,1,1,0.5656981307749505,-0.22049918411005362,-0.9326208030070955,0.15415833180041816,-1.7062318565029615,0.857361233395924,-1.7191203985418335,0,0,0,0,-1.0239595207865289,0.48238165509634323,-0.20127896045552673,0,1,0,0,0,1,0,0
B0150,1,0,-0.424095504048888,0.8599120124143268,0.42279560210051464,-1.14456590795829,-0.5992422235475116,-0.08483363783075513,0.2758149210847338,0,0,0,0,0.6556377990165234,0.4613253117404845,-0.5895655111031067,0,0,1,0,0,1,0,0
B0151,0,0,0.09715676517786734,0.1596454961485254,-0.10129874120776133,0.06424665366327763,-0.0369617750622031,-1.8067759886933055,-0.222918908821908,0,0,0,0,-1.1639259641034485,-1.2698512980677552,0.0709462486134075,0,0,0,1,0,0,0,1
B0152,0,0,-0.3948116686990703,0.2730219797344163,-1.0771985528852404,0.2740405693166069,-1.2493789921086491,-1.156986422330079,1.5226494958513386,0,0,0,0,-0.8373375963639672,-0.7187964368662338,-0.7895056144380096,0,1,0,0,0,1,0,0
B0153,1,0,-0.711077090477101,0.7665431435788862,-0.19165983488160168,1.7026372330511863,-1.4426628962754742,0.07761375376005149,-0.9710196536818708,0,0,0,0,1.3865736696715545,0.5347118461250027,-1.1080907674362839,0,0,0,1,0,0,1,0
B0154,0,0,-0.3011033955796532,-0.44725215128183726,0.1517123210789928,-1.3143990777728907,0.19146465713495306,-0.2797705077397224,0.7745487509913757,0,0,0,0,0.9200188586151524,-0.4783398994614596,-0.20534536465705505,0,1,0,0,0,0,0,1
B0155,1,0,-0.6261539679626295,0.5397901764071025,-0.10129874120776133,2.2121367424949883,-0.1599606231683647,-0.44221789933052896,0.026448006131412915,0,0,0,0,2.179716848467441,-0.015997829119866813,-0.6177404073622522,0,1,0,0,0,0,1,0
B0156,1,0,-0.14004230115565586,-1.5276633478062158,7.272166502577638,1.2530788423654795,0.859172689711256,-0.3447494643760459,-0.222918908821908,0,0,1,0,0.6867414530869497,-1.1646040998841283,0.18482391645567192,0,1,0,0,0,0,1,0
B0157,1,0,-0.40359681930401514,-0.647328298786352,0.1517123210789928,-1.0746346027405138,0.8064588976657581,-0.019854681194432715,-1.2203865686351918,0,0,0,0,0.54677500977003,-0.41817398721676863,-0.0863993717224528,0,0,0,1,0,0,0,1
B0158,1,0,0.6418361026844763,0.019592192895363614,0.5854455707134276,0.17413870471978318,0.06846580902879146,0.6299348851687937,0.026448006131412915,0,0,0,0,-0.9928558667161016,0.47827394221216607,0.6033075553434831,0,1,0,0,0,0,1,0
B0159,0,0,-0.6730081045223384,0.6331590452425431,0.26014563348760167,3.540831541632744,-1.3020927841541472,-0.8645811174666264,-0.7216527387285498,1,0,0,0,4.248109844150829,-0.296599493283433,-1.0319337696150581,0,0,0,1,0,0,1,0
B0160,1,0,-0.7257190081520098,1.100003389419744,0.27821785222236944,2.0822643185191176,0.75374510562026,0.5324664502143107,-0.47228582377522893,0,0,0,0,1.977543097009667,1.1214589352444888,-0.4114254447330755,1,0,0,0,0,0,1,0
B0161,1,0,0.24357594192695584,0.6865126845770791,-0.39045424096405135,-1.374340196530985,-0.26538820725936085,0.1425927103963739,2.0213833257579803,0,0,0,0,1.0133298208264332,0.5364377759082681,0.11269295239715038,0,1,0,0,0,1,0,0
B0162,1,0,-0.5734430643329581,-0.7673739872890596,0.5312289145091236,1.1931377236073857,0.05089454501362596,0.7274033201232779,0.026448006131412915,0,0,0,0,0.5934304908756699,0.017278097101522744,-0.5006808149326917,1,0,0,0,0,0,1,0
B0163,0,0,0.15572443587750273,0.49977494690619995,0.8926732892044866,1.5427942496962688,0.10360833705912402,0.5324664502143107,0.026448006131412915,0,0,0,0,1.1377444371081404,0.7238047131797478,0.17759760790620535,0,0,1,0,0,0,1,0
B0164,1,0,-0.48559155828350503,0.6064822255752741,-0.6434653032508051,0.3040111286956538,-2.883506545519075,-0.2797705077397224,-0.9710196536818708,0,0,0,0,-0.7906821152583273,0.15158995283537002,-1.4179779258879672,0,1,0,0,0,1,0,0
B0165,0,0,0.0034484920584510396,-1.927815642815245,0.7300233205915728,0.004305534905182531,-0.4762433754413499,-0.5071968559668526,-0.222918908821908,0,0,0,0,-1.1328223100330213,-1.4975359550763532,-0.17753380234732297,0,1,0,0,0,0,0,1
B0166,1,0,-0.19568158832030963,0.16631470106534027,0.3685789458962106,2.0023428268416574,0.17389339311978602,0.5649559285324713,-1.4697534835885127,0,0,0,0,1.8531284807279578,0.5274629410352792,-0.11549177795486909,0,0,1,0,0,0,1,0
B0167,1,0,0.5012736930053519,-1.4476328888044097,-0.9506930217418637,0.23407982347787828,0.5780324654686019,-1.1894759006482396,0.2758149210847338,0,0,0,0,-0.8995449045048196,-1.6475882904335948,0.6852191757170528,0,0,1,0,0,0,0,1
B0168,0,0,0.01223364266339585,0.7398663239116172,0.3866511646309784,1.3929414528010333,-1.0560950879418238,-0.2797705077397224,-1.7191203985418335,0,0,0,0,0.9044670315799388,0.23132790882230977,-0.3874527441515014,0,0,0,1,0,0,1,0
B0169,1,0,-0.6730081045223384,-0.20716077427641816,0.1878567585485291,-1.5241929934262206,2.2121600188790276,0.5649559285324713,0.5251818360380548,0,0,0,0,1.2466072263546348,0.27906712662747835,0.1145866929819772,1,0,0,0,0,0,0,1
B0170,0,0,-0.968774841555497,-0.6606667086199856,-0.28202092855544286,-0.11557670261100554,-1.7589456485484594,-1.027028509057433,-0.222918908821908,0,0,0,0,-0.9462003856104606,-1.12197363423743,-1.4096873057695083,1,0,0,0,0,0,0,1
B0171,0,1,0.6242658014745859,0.08628424206353517,-0.28202092855544286,0.03427609428423079,-0.23024567922902828,-0.6371547692394974,0.026448006131412915,0,0,0,0,-1.1794777911386634,-0.42745948945074613,0.4623376530105292,0,1,0,0,0,0,1,0
B0172,1,0,0.8087539641784377,0.20632993056624474,-0.39045424096405135,-1.1345757214986074,0.3496060332714457,-1.1894759006482396,0.026448006131412915,0,0,0,0,0.6400859719813098,-0.7786862003456021,0.8755694648113489,0,0,1,0,0,0,0,1
B0173,1,0,-0.29817501204467156,-2.261275888656103,-1.691653989867357,-0.9147916193855956,-0.10724683112286665,0.4025085369416647,-1.7191203985418335,0,0,0,0,0.29794577720661475,-1.1785841311285912,-0.30811382174297736,0,0,0,1,0,0,0,1
B0174,0,0,0.0298039438732863,0.446421307571662,0.20592897728329684,0.5637559766473964,-0.05453303907737016,0.4025085369416647,-0.7216527387285498,0,0,0,0,-0.3863346123427765,0.5872491487276523,0.00397903068444403,0,0,1,0,0,0,1,0
B0175,1,0,-0.1751829035754376,0.019592192895363614,1.7962842259428933,0.38393262037311393,-0.9155249758204967,-0.08483363783075513,0.5251818360380548,0,0,1,0,-0.666267498976618,-0.05407184013874001,-0.4909185088171084,0,0,1,0,0,0,1,0
B0176,0,0,0.5276291448201872,0.47309812723893097,-1.0771985528852404,0.14416814534073635,-0.24781694324419376,0.5974454068506331,2.520117155664622,0,0,0,0,-1.0395113478217415,0.7568735278271446,0.36983796754543435,0,1,0,0,0,0,0,1
B0177,1,0,0.1440109017375755,-0.5006057906163734,-0.751898615659414,-0.7149878901919481,-0.21267441521386277,-0.37723894269420655,-1.4697534835885127,0,0,0,0,-0.013090763497654093,-0.5787890128476049,0.0453660705586656,0,0,1,0,0,0,0,1
B0178,1,0,-0.7198622410820466,-1.3409256101353355,-0.6253930845160369,-0.6650369578935362,0.19146465713495306,0.6624243634869555,-0.222918908821908,0,0,0,0,-0.0908498986737213,-0.41296167927130245,-0.5874111976858701,0,0,0,1,0,0,0,1
B0179,1,0,-0.41531035344394235,0.2996987994016853,0.09749566487468873,-0.18550800782878174,-1.108808879987322,0.1425927103963739,0.2758149210847338,0,0,0,0,-0.8373375963639672,0.29218419298030845,-0.757657008245894,0,1,0,0,0,0,0,1
B0180,0,0,-0.608583666752739,0.6464974550761766,-0.6253930845160369,-0.5451547203773474,-0.9682387678659948,-0.7671126825121423,-0.7216527387285498,0,0,0,0,-0.27747182309628304,-0.21178730373368748,-0.8695638646655763,0,1,0,0,0,0,0,1
B0181,1,0,-0.11954361641078379,1.126680209087013,-0.11937095994252908,-0.7149878901919481,0.3496060332714457,1.4421718431228268,0.026448006131412915,0,0,0,0,-0.013090763497654093,1.8968846682707343,0.01814171463182602,0,0,0,1,0,1,0,0
B0182,0,0,0.9522447573925438,1.3267563565915277,-0.9506930217418637,-0.4352626693208411,-2.26851230498827,-0.7346232041939815,0.7745487509913757,0,0,0,0,-0.4485419204836311,0.19604990405233014,-0.14954607812272405,0,1,0,0,0,0,0,1
B0183,0,1,-0.1576126023655463,-1.114172642963552,0.8023121955306455,-0.24544912658687615,-0.6168134875626771,-0.44221789933052896,-1.7191203985418335,0,0,0,0,-0.7440266341526863,-0.9833469540454153,-0.36784005096290145,0,1,0,0,0,0,1,0
B0184,0,1,0.06787292982804964,-0.5272826102836424,0.5673733519786599,-0.5451547203773474,-0.7222410716536731,-0.8645811174666264,-1.4697534835885127,0,0,0,0,-0.27747182309628304,-0.9362635895578891,-0.21507831045349357,0,0,1,0,0,0,0,1
B0185,1,0,-0.6261539679626295,1.0466497500852059,0.09749566487468873,1.2231082829864326,-1.389949104229976,-1.1244969440119172,-0.47228582377522893,0,0,0,0,0.6400859719813098,-0.2835169455262693,-1.0231330139514607,0,1,0,0,0,0,1,0
B0186,0,0,-0.8955652531809528,-0.9007580856254027,-0.19165983488160168,-0.5351645339176648,0.718602577589929,-1.0920074656937555,-1.2203865686351918,0,0,0,0,-0.2930236501314967,-1.294842761329463,-0.5841081617821019,0,1,0,0,0,0,0,1
B0187,1,0,-0.9365626226706977,0.9266040615824983,-0.04708208500345648,1.1931377236073857,-0.0369617750622031,0.9873191466685688,0.026448006131412915,0,0,0,0,0.5934304908756699,1.378208249803304,-0.8553534701995846,0,0,0,1,0,0,0,1
B0188,1,0,0.15865281941248432,0.019592192895363614,-1.3302096151719944,-0.6550467714338537,-0.8100973917295022,-0.18230207278523933,0.2758149210847338,0,0,0,0,-0.10640172570893497,-0.12666444682295463,-0.17204342266728131,1,0,0,0,0,0,0,1
B0189,1,0,-0.13125715055071105,-1.8611235936470736,-1.149487427824313,-0.7349682631113124,0.0157520169832934,0.6299348851687937,-1.4697534835885127,0,0,0,0,0.01801289057277213,-0.7823106528904638,-0.11449719714384557,1,0,0,0,0,0,0,1
B0190,0,0,0.1762231206223748,1.3134179467578921,-0.6253930845160369,-1.8538691465957386,-0.3532445273351899,-0.47470737764869075,0.026448006131412915,0,0,0,0,1.759817518516678,0.4089260835204946,0.019451918873653315,0,0,1,0,0,1,0,0
B0191,1,0,0.021018793268341492,-0.6206514791190829,0.1878567585485291,0.03427609428423079,0.771316369635427,-0.2797705077397224,0.026448006131412915,0,0,0,0,-1.1794777911386634,-0.5819992422444822,0.306430688312755,0,1,0,0,0,0,1,0
B0192,1,0,-0.0346204938963123,-0.5272826102836424,1.037251039082631,0.9533732485750082,0.4726048813776073,-0.21479155110339995,1.7720164108046594,0,0,0,0,0.22018664203054641,-0.4806181267753724,0.1423101743342767,0,0,0,1,0,0,1,0
B0193,0,0,-0.043405644501257945,0.2196683403998783,-0.3723820222292832,0.9433830621153264,-0.08967556710770115,-0.24728102942156174,0.5251818360380548,0,0,0,0,0.20463481499533387,-0.054934805030372784,-0.07457450318696103,0,1,0,0,0,0,1,0
B0194,0,0,-1.48709872724727,0.6198206354089076,-0.11937095994252908,-1.1345757214986074,2.616299091227843,0.20757166703269747,1.0239156659446966,0,0,0,0,0.6400859719813098,0.5458268339292415,-0.6371182179976959,0,0,0,1,0,0,1,0
B0195,1,0,0.36656805039618984,0.5264517665734689,-0.010937647533920177,-0.40529210994179427,-0.493814639456517,1.3771928864865044,3.0188509855712637,0,0,0,0,-0.495197401589271,1.4047185312742863,0.12943934442925706,1,0,0,0,0,1,0,0
B0196,0,0,-0.2747479437648171,0.3797292584034904,0.025206789935616127,-0.25543931304655865,0.08603707304395695,-1.027028509057433,-1.4697534835885127,0,0,0,0,-0.7284748071174726,-0.5619439381629185,-0.21868962970828038,0,1,0,0,0,0,0,1
B0197,1,0,0.12058383345772183,1.1133417992533776,0.11556788360945648,0.05425646720359441,-0.5992422235475116,-0.6371547692394974,0.7745487509913757,0,0,0,0,-1.1794777911386634,0.15728552112015048,-0.12333098316647911,1,0,0,0,0,1,0,0
B0198,1,0,0.006376875593432643,0.7131895042443482,-0.46274311590312395,-0.035655210933546115,0.08603707304395695,-0.9620495524211106,0.2758149210847338,0,0,0,0,-1.0706150018921687,-0.3304622356311344,0.03568817536062361,0,0,0,1,0,0,0,1
B0199,0,0,-0.3216020803245261,-0.20716077427641816,-0.7699708343941821,0.733589146461997,1.8783060025908769,-0.6371547692394974,1.0239156659446966,0,0,0,0,-0.12195355274414753,-0.594529492471001,0.36856079366264316,1,0,0,0,0,0,0,1
B0200,0,0,0.3841383516060811,1.3801099959260639,-0.06515430373822503,0.4438737391312076,0.24417844918044956,1.3447034081683438,-0.222918908821908,0,0,0,0,-0.5729565367653382,1.9999917135231116,0.4410257313514351,0,1,0,0,0,0,0,1
B0201,0,0,-0.13711391762067424,-0.3005296431118587,0.1517123210789928,1.8125292841076932,0.6483175215292654,0.4025085369416647,1.5226494958513386,0,0,0,0,1.5576437670589036,0.10012272669834463,0.11078453165275078,0,0,1,0,0,0,1,0
B0202,1,0,-0.9219207049957889,-1.2608951511335296,-1.0229818966809359,-1.444271501748761,-0.6343847515778441,0.5974454068506331,-0.47228582377522893,0,0,0,0,1.1221926100729267,-0.4008801707884314,-1.0265351409323429,0,0,1,0,0,0,0,1
B0203,0,0,-1.2059739078890201,0.47309812723893097,-0.6976819594551096,0.9833438079540564,-0.8452399197598333,0.46748749357798713,-1.2203865686351918,0,0,0,0,0.26684212313618855,0.6553888565710372,-1.3297428267786269,0,1,0,0,0,0,1,0
B0204,1,0,-0.1839680541803824,-0.8340660364572312,0.043279008670383874,-0.6350663985144887,0.27932097721078214,0.9873191466685688,0.026448006131412915,0,0,0,0,-0.13750537977936228,0.14796550029050898,-0.06674630809502916,0,0,1,0,0,1,0,0
B0205,1,0,-1.185475223144148,0.03293060272899906,0.9107455079392544,1.7026372330511863,1.1227416499387433,-0.11732311614891576,0.2758149210847338,0,0,0,0,1.3865736696715545,-0.07012298712312227,-0.7424373528093068,0,0,0,1,0,0,1,0
B0206,1,0,0.09422838164288573,-0.2605144136109562,0.27821785222236944,0.09421721304232447,0.6483175215292654,0.857361233395924,-0.9710196536818708,0,0,0,0,-1.1172704829978086,0.4548358157554006,0.3293941279237336,0,1,0,0,0,0,1,0
B0207,1,0,0.6213374179396043,0.8065583730797887,-0.8964763655375592,-0.14554726199005238,-0.1599606231683647,-0.31225998605788413,0.7745487509913757,0,0,0,0,-0.8995449045048207,0.24496275411012006,0.4891729847087036,0,0,1,0,0,1,0,0
B0208,0,0,0.0298039438732863,-0.44725215128183726,-0.5711764283117324,-0.44525285578052365,-0.0193905110470376,-1.0595179873755949,1.7720164108046594,0,0,0,0,-0.4329900934484175,-1.0300851325762894,0.01720585445909116,0,1,0,0,0,0,0,1
B0209,0,0,0.5920535825897866,-0.07377667594007505,-0.31816536602497913,-0.6650369578935362,-0.7046698076385076,-0.2797705077397224,0.2758149210847338,0,0,0,0,-0.0908498986737213,-0.255073622698025,0.23632925631510424,0,0,1,0,0,1,0,0
B0210,0,0,0.33435583151139053,0.31303720923531886,-0.4265986784335877,-0.19549819428846427,0.5604612014534364,-0.18230207278523933,-0.47228582377522893,0,0,0,0,-0.8217857693287535,0.05103728366222719,0.5213298742518379,0,1,0,0,0,0,0,1
B0211,1,0,-0.040477260966275505,0.17965311089897573,-0.11937095994252908,0.7235989600023138,1.7728784184998807,1.2472349732138595,1.0239156659446966,0,0,0,0,-0.13750537977936228,1.0531811530184403,0.6197236437852132,1,0,0,0,0,0,0,1
B0212,0,0,0.03273232740826874,0.33971402890258784,-1.4747873650501393,-1.0746346027405138,-0.7046698076385076,-0.052344159512593344,0.026448006131412915,0,0,0,0,0.54677500977003,0.1672959138630997,-0.23823259213891182,0,0,1,0,0,0,0,1
B0213,1,0,-0.7198622410820466,-0.7006819381208881,-0.3723820222292832,0.20410926409883004,1.8958772666060424,0.3375295803053423,-0.7216527387285498,0,0,0,0,-0.9462003856104617,-0.20550491932259513,-0.037044675240362396,0,0,0,1,0,0,1,0
B0214,1,0,0.5129872271452783,-0.07377667594007505,0.8565288517349503,-0.7549486360306774,-0.8276686557446677,-0.9295600741029488,0.5251818360380548,0,0,0,0,0.04911654464319945,-0.7341917305329755,0.11871181782179505,0,0,1,0,0,0,1,0
B0215,0,0,-0.8574962672261894,0.7131895042443482,-0.2639487098206743,1.133196604849292,-1.0385238239266583,-0.5396863342850132,-0.9710196536818708,0,0,0,0,0.5001195286643901,0.00744029733690108,-1.0980825686478646,1,0,0,0,0,0,1,0
B0216,1,0,-0.7550028435018274,-0.8207276266235977,-0.010937647533920177,-0.5951056526757593,1.1051703859235777,0.3050401019871805,-1.4697534835885127,0,0,0,0,-0.19971268792021585,-0.305194623604104,-0.3267209240008748,0,0,0,1,0,1,0,0
